utterance_id,pair_id,split,tier,frame_pattern_id,domain,intent,vi,en,variant_type,canonical_id,risk_level,semantic_slots,synthetic,field_observed,quality_score,review_status,use_for_training
OV2_002032,P002032,train,augmented,F16_fall_scaffold,fall_scaffold,REQUEST_ACTION,Kiểm tra mép sàn hở ngay.,Check the unprotected edge now.,urgent,C0030,critical,"{""action"": ""kiểm tra"", ""concept"": ""C0030"", ""condition"": ""bị thiếu"", ""direction"": ""ra ngoài"", ""location"": ""tầng trên"", ""metric"": ""thông số"", ""number"": 200, ""unit"": ""deg""}",True,False,0.82,needs_domain_expert_review,True
OV2_002035,P002035,train,augmented,F02_heavy_equipment,heavy_equipment,REPORT_PROBLEM,Máy đào bánh xích bị mất phanh.,The crawler excavator is without effective brakes.,standard,C0098,high,"{""action"": ""kiểm tra"", ""concept"": ""C0098"", ""condition"": ""bị mất phanh"", ""direction"": ""trái"", ""location"": ""cổng công trường"", ""metric"": ""thông số"", ""number"": 75, ""unit"": ""V""}",True,False,0.82,needs_domain_expert_review,True
OV2_002038,P002038,train,augmented,F07_piping_plumbing,piping_plumbing,GIVE_INSTRUCTION,Tháo van bi ở đầu tuyến.,Remove the ball valve at the line end.,standard,C0167,medium,"{""action"": ""tháo"", ""concept"": ""C0167"", ""condition"": ""bị rung"", ""direction"": ""xuống"", ""location"": ""đầu tuyến"", ""metric"": ""độ dốc"", ""number"": 15, ""unit"": ""m""}",True,False,0.82,needs_domain_expert_review,True
OV2_002039,P002039,train,augmented,F29_safety_general,safety_general,REQUEST_INSPECTION,Anh kiểm tra vùng nguy hiểm giúp em.,Please check the hazard zone.,spoken,C0010,critical,"{""action"": ""báo cho giám sát"", ""concept"": ""C0010"", ""condition"": ""bị thiếu"", ""direction"": ""xuống"", ""location"": ""khu làm việc"", ""metric"": ""thông số"", ""number"": 50, ""unit"": ""t""}",True,False,0.78,needs_domain_expert_review,True
OV2_002040,P002040,train,augmented,F06_heavy_equipment,heavy_equipment,REPORT_PROBLEM,"Người hướng dẫn xe có vấn đề, qua xem giúp.",There is a problem with the spotter; please take a look.,colloquial,C0107,high,"{""action"": ""tiến"", ""concept"": ""C0107"", ""condition"": ""đang lùi"", ""direction"": ""ra ngoài"", ""location"": ""cổng công trường"", ""metric"": ""thông số"", ""number"": 30, ""unit"": ""A""}",True,False,0.78,needs_domain_expert_review,True
OV2_002042,P002042,train,augmented,F27_survey_measurement,survey_measurement,PROHIBIT_ACTION,Không chuyển mốc chiều rộng.,Do not transfer the width.,negation,C0211,medium,"{""action"": ""chuyển mốc"", ""concept"": ""C0211"", ""condition"": ""vượt sai số"", ""direction"": ""xuống"", ""location"": ""tim cột"", ""metric"": ""sai số"", ""number"": 5, ""unit"": ""bar""}",True,False,0.82,needs_domain_expert_review,True
OV2_002043,P002043,train,augmented,F28_piping_plumbing,piping_plumbing,REQUEST_ACTION,"Tháo giá đỡ ống, nhưng làm chậm thôi.","Remove the pipe support, but do it slowly.",colloquial,C0178,high,"{""action"": ""tháo"", ""concept"": ""C0178"", ""condition"": ""bị rung"", ""direction"": ""phải"", ""location"": ""trục kỹ thuật"", ""metric"": ""áp suất"", ""number"": 15, ""unit"": ""m""}",True,False,0.78,needs_domain_expert_review,True
OV2_002045,P002045,train,augmented,F09_heavy_equipment,heavy_equipment,CONFIRM,Xác nhận khu vực quay máy đã sẵn sàng.,Confirm that the equipment swing area is ready.,standard,C0103,critical,"{""action"": ""dừng"", ""concept"": ""C0103"", ""condition"": ""đang quay"", ""direction"": ""lên"", ""location"": ""bãi máy"", ""metric"": ""thông số"", ""number"": 250, ""unit"": ""cm""}",True,False,0.82,needs_domain_expert_review,True
OV2_002046,P002046,train,augmented,F26_mechanical,mechanical,REPORT_PROBLEM,Giá trị đo đang là 150 mét.,The measured value is 150 meters.,numeric,C0142,medium,"{""action"": ""kiểm tra"", ""concept"": ""C0142"", ""condition"": ""bị mòn"", ""direction"": ""lên"", ""location"": ""khu bảo trì"", ""metric"": ""thông số"", ""number"": 150, ""unit"": ""m""}",True,False,0.82,needs_domain_expert_review,True
OV2_002047,P002047,train,augmented,F27_fall_scaffold,fall_scaffold,PROHIBIT_ACTION,Không dừng làm việc trên giàn giáo.,Do not stop work on the scaffold.,negation,C0026,critical,"{""action"": ""dừng làm việc trên"", ""concept"": ""C0026"", ""condition"": ""bị nghiêng"", ""direction"": ""ra ngoài"", ""location"": ""mép sàn"", ""metric"": ""thông số"", ""number"": 5, ""unit"": ""kg""}",True,False,0.82,needs_domain_expert_review,True
OV2_002048,P002048,train,augmented,F47_welding_hotwork,welding_hotwork,REPORT_PROBLEM,Xỉ hàn đang lệch vị trí.,The welding slag is out of position.,quality,C0152,medium,"{""action"": ""dừng hàn"", ""concept"": ""C0152"", ""condition"": ""chưa được che chắn"", ""direction"": ""xuống"", ""location"": ""bên cạnh bình khí"", ""metric"": ""thông số"", ""number"": 25, ""unit"": ""cm""}",True,False,0.82,needs_domain_expert_review,True
OV2_002050,P002050,train,augmented,F04_piping_plumbing,piping_plumbing,ASK_LOCATION,Tê ống ở đâu?,Where is the pipe tee?,standard,C0171,medium,"{""action"": ""thử áp"", ""concept"": ""C0171"", ""condition"": ""bị rung"", ""direction"": ""lên"", ""location"": ""đầu tuyến"", ""metric"": ""độ dốc"", ""number"": 50, ""unit"": ""t""}",True,False,0.82,needs_domain_expert_review,True
OV2_002051,P002051,train,augmented,F33_safety_general,safety_general,REQUEST_ACTION,Cho cáng cứu thương về trạng thái an toàn.,Put the stretcher in a safe state.,safety,C0018,critical,"{""action"": ""sơ tán"", ""concept"": ""C0018"", ""condition"": ""chưa sẵn sàng"", ""direction"": ""phải"", ""location"": ""điểm tập kết"", ""metric"": ""thông số"", ""number"": 100, ""unit"": ""mm""}",True,False,0.82,needs_domain_expert_review,True
OV2_002052,P002052,train,augmented,F11_concrete_rebar_formwork,concrete_rebar_formwork,WARN_DANGER,"Coi chừng, ống bơm bê tông sai vị trí.","Watch out, the concrete delivery hose is out of position.",warning,C0071,high,"{""action"": ""đổ"", ""concept"": ""C0071"", ""condition"": ""sai vị trí"", ""direction"": ""lên"", ""location"": ""dầm B2"", ""metric"": ""lớp bê tông bảo vệ"", ""number"": 150, ""unit"": ""t""}",True,False,0.82,needs_domain_expert_review,True
OV2_002053,P002053,train,augmented,F06_welding_hotwork,welding_hotwork,REPORT_PROBLEM,"Dây hàn có vấn đề, qua xem giúp.",There is a problem with the welding wire; please take a look.,colloquial,C0147,medium,"{""action"": ""dừng hàn"", ""concept"": ""C0147"", ""condition"": ""quá nóng"", ""direction"": ""phải"", ""location"": ""gần vật liệu dễ cháy"", ""metric"": ""thông số"", ""number"": 75, ""unit"": ""A""}",True,False,0.78,needs_domain_expert_review,True
OV2_002054,P002054,train,augmented,F21_piping_plumbing,piping_plumbing,ASK_MEASUREMENT,Đo lại độ dốc của ống thép mạ kẽm.,Measure the slope of the galvanized steel pipe again.,measurement,C0166,medium,"{""action"": ""thử áp"", ""concept"": ""C0166"", ""condition"": ""bị rò"", ""direction"": ""ra ngoài"", ""location"": ""đoạn ống này"", ""metric"": ""độ dốc"", ""number"": 50, ""unit"": ""V""}",True,False,0.82,needs_domain_expert_review,True
OV2_002055,P002055,train,augmented,F19_piping_plumbing,piping_plumbing,REPORT_PROBLEM,"Ở đoạn ống này, đồng hồ áp suất chưa xả áp.","At this pipe section, the pressure gauge is not depressurized.",standard,C0173,high,"{""action"": ""xả áp"", ""concept"": ""C0173"", ""condition"": ""chưa xả áp"", ""direction"": ""lên"", ""location"": ""đoạn ống này"", ""metric"": ""áp suất"", ""number"": 20, ""unit"": ""mm""}",True,False,0.82,needs_domain_expert_review,True
OV2_002057,P002057,train,augmented,F17_piping_plumbing,piping_plumbing,ASK_STATUS,Tình trạng độ dốc ống thế nào?,What is the condition of the pipe slope?,standard,C0179,high,"{""action"": ""mở"", ""concept"": ""C0179"", ""condition"": ""bị rò"", ""direction"": ""trái"", ""location"": ""đoạn ống này"", ""metric"": ""độ dốc"", ""number"": 300, ""unit"": ""V""}",True,False,0.82,needs_domain_expert_review,True
OV2_002059,P002059,train,augmented,F01_fall_scaffold,fall_scaffold,REQUEST_INSPECTION,giúp tôi kiểm tra thẻ giàn giáo trước khi tiếp tục.,please check the scaffold tag before continuing.,standard,C0032,high,"{""action"": ""neo"", ""concept"": ""C0032"", ""condition"": ""bị thiếu"", ""direction"": ""vào trong"", ""location"": ""tầng trên"", ""metric"": ""thông số"", ""number"": 20, ""unit"": ""m""}",True,False,0.82,needs_domain_expert_review,True
OV2_002062,P002062,train,augmented,F32_concrete_rebar_formwork,concrete_rebar_formwork,ASK_STATUS,Sàn bê tông xử lý xong chưa?,Has the issue with the concrete slab been resolved?,spoken,C0064,medium,"{""action"": ""gia cố"", ""concept"": ""C0064"", ""condition"": ""chưa đủ cứng"", ""direction"": ""trái"", ""location"": ""sàn tầng ba"", ""metric"": ""lớp bê tông bảo vệ"", ""number"": 75, ""unit"": ""m""}",True,False,0.78,needs_domain_expert_review,True
OV2_002063,P002063,train,augmented,F09_survey_measurement,survey_measurement,CONFIRM,Xác nhận thước laser đã sẵn sàng.,Confirm that the laser distance meter is ready.,standard,C0206,medium,"{""action"": ""đo lại"", ""concept"": ""C0206"", ""condition"": ""chưa xác nhận"", ""direction"": ""phải"", ""location"": ""trục A"", ""metric"": ""độ thẳng đứng"", ""number"": 10, ""unit"": ""deg""}",True,False,0.82,needs_domain_expert_review,True
OV2_002064,P002064,train,augmented,F43_heavy_equipment,heavy_equipment,WARN_DANGER,Tránh xa người hướng dẫn xe.,Keep clear of the spotter.,warning,C0107,high,"{""action"": ""dừng"", ""concept"": ""C0107"", ""condition"": ""đang quay"", ""direction"": ""ra ngoài"", ""location"": ""cổng công trường"", ""metric"": ""thông số"", ""number"": 150, ""unit"": ""A""}",True,False,0.82,needs_domain_expert_review,True
OV2_002065,P002065,train,augmented,F03_excavation,excavation,ASK_STATUS,Hộp chống sập đã kiểm tra chưa?,Has the trench shield been checked?,standard,C0042,critical,"{""action"": ""bơm nước khỏi"", ""concept"": ""C0042"", ""condition"": ""chưa chống vách"", ""direction"": ""trái"", ""location"": ""mép hố"", ""metric"": ""thông số"", ""number"": 150, ""unit"": ""m""}",True,False,0.82,needs_domain_expert_review,True
OV2_002066,P002066,train,augmented,F01_heavy_equipment,heavy_equipment,REQUEST_INSPECTION,anh kiểm tra điểm mù trước khi tiếp tục.,please check the blind spot before continuing.,standard,C0102,critical,"{""action"": ""tiến"", ""concept"": ""C0102"", ""condition"": ""đang lùi"", ""direction"": ""phải"", ""location"": ""đường công vụ"", ""metric"": ""thông số"", ""number"": 75, ""unit"": ""m""}",True,False,0.82,needs_domain_expert_review,True
OV2_002067,P002067,train,augmented,F11_electrical,electrical,WARN_DANGER,"Coi chừng, dây pha bị quá tải.","Watch out, the live conductor is overloaded.",warning,C0112,critical,"{""action"": ""kiểm tra"", ""concept"": ""C0112"", ""condition"": ""bị quá tải"", ""direction"": ""vào trong"", ""location"": ""khu vực ẩm ướt"", ""metric"": ""dòng điện"", ""number"": 25, ""unit"": ""deg""}",True,False,0.82,needs_domain_expert_review,True
OV2_002068,P002068,train,augmented,F28_welding_hotwork,welding_hotwork,REQUEST_ACTION,"Hàn bình khí, nhưng làm chậm thôi.","Weld the gas cylinder, but do it slowly.",colloquial,C0155,critical,"{""action"": ""hàn"", ""concept"": ""C0155"", ""condition"": ""quá nóng"", ""direction"": ""xuống"", ""location"": ""bên cạnh bình khí"", ""metric"": ""thông số"", ""number"": 10, ""unit"": ""m""}",True,False,0.78,needs_domain_expert_review,True
OV2_002069,P002069,train,augmented,F31_excavation,excavation,REPORT_PROBLEM,Chống vách hình như không có lối ra an toàn.,The shoring appears to be without safe egress.,spoken,C0041,critical,"{""action"": ""chống vách"", ""concept"": ""C0041"", ""condition"": ""không có lối ra an toàn"", ""direction"": ""trái"", ""location"": ""lối xuống hố"", ""metric"": ""thông số"", ""number"": 50, ""unit"": ""t""}",True,False,0.78,needs_domain_expert_review,True
OV2_002071,P002071,train,augmented,F23_survey_measurement,survey_measurement,GIVE_INSTRUCTION,Đánh dấu thêm 200 ampe.,Mark another 200 amperes.,numeric,C0208,medium,"{""action"": ""đánh dấu"", ""concept"": ""C0208"", ""condition"": ""sai cao độ"", ""direction"": ""lên"", ""location"": ""tim cột"", ""metric"": ""độ thẳng đứng"", ""number"": 200, ""unit"": ""A""}",True,False,0.82,needs_domain_expert_review,True
OV2_002072,P002072,train,augmented,F15_piping_plumbing,piping_plumbing,REQUEST_ACTION,kiểm tra ống thoát nước giúp tôi.,check the drain pipe.,standard,C0164,medium,"{""action"": ""kiểm tra"", ""concept"": ""C0164"", ""condition"": ""bị nghẹt"", ""direction"": ""phải"", ""location"": ""đoạn ống này"", ""metric"": ""áp suất"", ""number"": 500, ""unit"": ""m""}",True,False,0.82,needs_domain_expert_review,True
OV2_002073,P002073,train,augmented,F01_mechanical,mechanical,REQUEST_INSPECTION,giúp tôi kiểm tra ổ trục thanh truyền trước khi tiếp tục.,please check the connecting rod bearing before continuing.,standard,C0128,medium,"{""action"": ""dừng"", ""concept"": ""C0128"", ""condition"": ""bị mòn"", ""direction"": ""phải"", ""location"": ""khu bảo trì"", ""metric"": ""thông số"", ""number"": 500, ""unit"": ""cm""}",True,False,0.82,needs_domain_expert_review,True
OV2_002074,P002074,train,augmented,F02_excavation,excavation,REPORT_PROBLEM,Rãnh đào đang sạt.,The trench is caving in.,standard,C0038,critical,"{""action"": ""chống vách"", ""concept"": ""C0038"", ""condition"": ""đang sạt"", ""direction"": ""lên"", ""location"": ""đáy hố"", ""metric"": ""thông số"", ""number"": 25, ""unit"": ""mm""}",True,False,0.82,needs_domain_expert_review,True
OV2_002075,P002075,train,augmented,F29_survey_measurement,survey_measurement,REQUEST_INSPECTION,Anh kiểm tra mốc chuẩn giúp em.,Please check the benchmark.,spoken,C0201,high,"{""action"": ""kiểm tra"", ""concept"": ""C0201"", ""condition"": ""chưa xác nhận"", ""direction"": ""trái"", ""location"": ""tim cột"", ""metric"": ""sai số"", ""number"": 30, ""unit"": ""bar""}",True,False,0.78,needs_domain_expert_review,True
OV2_002076,P002076,train,augmented,F43_survey_measurement,survey_measurement,WARN_DANGER,Tránh xa đường kính.,Keep clear of the diameter.,warning,C0214,medium,"{""action"": ""kiểm tra"", ""concept"": ""C0214"", ""condition"": ""sai cao độ"", ""direction"": ""phải"", ""location"": ""trục A"", ""metric"": ""góc"", ""number"": 50, ""unit"": ""mm""}",True,False,0.82,needs_domain_expert_review,True
OV2_002077,P002077,train,augmented,F10_welding_hotwork,welding_hotwork,CONFIRM,Mối hàn ok chưa?,Is the weld ready?,code_switch,C0148,high,"{""action"": ""kiểm tra"", ""concept"": ""C0148"", ""condition"": ""bị rò khí"", ""direction"": ""ra ngoài"", ""location"": ""trên giàn giáo"", ""metric"": ""thông số"", ""number"": 30, ""unit"": ""mm""}",True,False,0.78,needs_domain_expert_review,True
OV2_002078,P002078,train,augmented,F39_electrical,electrical,REPORT_PROBLEM,Rơ le chưa đạt yêu cầu.,The relay does not meet the requirement.,quality,C0125,medium,"{""action"": ""đo"", ""concept"": ""C0125"", ""condition"": ""bị quá tải"", ""direction"": ""xuống"", ""location"": ""đầu cáp"", ""metric"": ""dòng điện"", ""number"": 250, ""unit"": ""t""}",True,False,0.82,needs_domain_expert_review,True
OV2_002079,P002079,train,augmented,F37_material_logistics,material_logistics,ASK_LOCATION,Ai đang phụ trách số lượng?,Who is responsible for the quantity?,role,C0195,medium,"{""action"": ""kiểm đếm"", ""concept"": ""C0195"", ""condition"": ""quá nặng"", ""direction"": ""phải"", ""location"": ""kho vật tư"", ""metric"": ""khối lượng"", ""number"": 200, ""unit"": ""t""}",True,False,0.82,needs_domain_expert_review,True
OV2_002080,P002080,train,augmented,F02_heavy_equipment,heavy_equipment,REPORT_PROBLEM,Máy đào bánh lốp đang quay.,The wheeled excavator is swinging.,standard,C0097,high,"{""action"": ""tiến"", ""concept"": ""C0097"", ""condition"": ""đang quay"", ""direction"": ""lên"", ""location"": ""cổng công trường"", ""metric"": ""thông số"", ""number"": 5, ""unit"": ""kg""}",True,False,0.82,needs_domain_expert_review,True
OV2_002081,P002081,train,augmented,F09_concrete_rebar_formwork,concrete_rebar_formwork,CONFIRM,Xác nhận con kê bê tông đã sẵn sàng.,Confirm that the rebar spacer is ready.,standard,C0072,medium,"{""action"": ""gia cố"", ""concept"": ""C0072"", ""condition"": ""chưa đủ cứng"", ""direction"": ""phải"", ""location"": ""sàn tầng ba"", ""metric"": ""khoảng cách cốt thép"", ""number"": 10, ""unit"": ""A""}",True,False,0.82,needs_domain_expert_review,True
OV2_002082,P002082,train,augmented,F46_material_logistics,material_logistics,ASK_MEASUREMENT,Sai số cho phép của dây chằng hàng là bao nhiêu?,What is the allowable tolerance for the cargo tie-down?,measurement,C0198,high,"{""action"": ""cân"", ""concept"": ""C0198"", ""condition"": ""xếp không ổn định"", ""direction"": ""xuống"", ""location"": ""kho vật tư"", ""metric"": ""khối lượng"", ""number"": 75, ""unit"": ""m""}",True,False,0.82,needs_domain_expert_review,True
OV2_002083,P002083,train,augmented,F19_welding_hotwork,welding_hotwork,REPORT_PROBLEM,"Ở khu hàn, hàn hồ quang bị rò khí.","At the welding area, the arc welding is leaking gas.",standard,C0149,high,"{""action"": ""dừng hàn"", ""concept"": ""C0149"", ""condition"": ""bị rò khí"", ""direction"": ""ra ngoài"", ""location"": ""khu hàn"", ""metric"": ""thông số"", ""number"": 30, ""unit"": ""bar""}",True,False,0.82,needs_domain_expert_review,True
OV2_002084,P002084,train,augmented,F13_heavy_equipment,heavy_equipment,PROHIBIT_ACTION,Không được dùng chốt an toàn khi chưa kiểm tra.,Do not use the safety pin until it has been checked.,safety,C0105,high,"{""action"": ""khóa"", ""concept"": ""C0105"", ""condition"": ""có điểm mù lớn"", ""direction"": ""xuống"", ""location"": ""đường công vụ"", ""metric"": ""thông số"", ""number"": 75, ""unit"": ""A""}",True,False,0.82,needs_domain_expert_review,True
OV2_002085,P002085,train,augmented,F47_material_logistics,material_logistics,REPORT_PROBLEM,Khối lượng đang lệch vị trí.,The weight is out of position.,quality,C0196,high,"{""action"": ""tách riêng"", ""concept"": ""C0196"", ""condition"": ""xếp không ổn định"", ""direction"": ""trái"", ""location"": ""bãi tập kết"", ""metric"": ""khối lượng"", ""number"": 75, ""unit"": ""V""}",True,False,0.82,needs_domain_expert_review,True
OV2_002087,P002087,train,augmented,F42_heavy_equipment,heavy_equipment,REQUEST_ACTION,Dọn khu vực quanh chốt an toàn.,Clear the area around the safety pin.,housekeeping,C0105,high,"{""action"": ""khóa"", ""concept"": ""C0105"", ""condition"": ""bị mất phanh"", ""direction"": ""vào trong"", ""location"": ""khu quay máy"", ""metric"": ""thông số"", ""number"": 15, ""unit"": ""bar""}",True,False,0.82,needs_domain_expert_review,True
OV2_002089,P002089,train,augmented,F04_piping_plumbing,piping_plumbing,ASK_LOCATION,Bơm tăng áp ở đâu?,Where is the booster pump?,standard,C0176,high,"{""action"": ""đóng"", ""concept"": ""C0176"", ""condition"": ""bị nghẹt"", ""direction"": ""lên"", ""location"": ""đầu tuyến"", ""metric"": ""độ dốc"", ""number"": 10, ""unit"": ""t""}",True,False,0.82,needs_domain_expert_review,True
OV2_002092,P002092,train,augmented,F34_material_logistics,material_logistics,STOP_WORK,Dừng công việc ở kho vật tư.,Stop work at the material store.,safety,C0184,low,"{""action"": ""mang"", ""concept"": ""C0184"", ""condition"": ""bị thiếu"", ""direction"": ""lên"", ""location"": ""kho vật tư"", ""metric"": ""khối lượng"", ""number"": 150, ""unit"": ""A""}",True,False,0.82,needs_domain_expert_review,True
OV2_002093,P002093,train,augmented,F40_welding_hotwork,welding_hotwork,REQUEST_INSPECTION,Kiểm tra lại bắn tóe hàn sau khi sửa.,Recheck the weld spatter after the repair.,maintenance,C0153,high,"{""action"": ""hàn"", ""concept"": ""C0153"", ""condition"": ""chưa được che chắn"", ""direction"": ""xuống"", ""location"": ""trên giàn giáo"", ""metric"": ""thông số"", ""number"": 150, ""unit"": ""m""}",True,False,0.82,needs_domain_expert_review,True
OV2_002095,P002095,train,augmented,F22_piping_plumbing,piping_plumbing,ASK_MEASUREMENT,Áp suất của van bi hiện tại bao nhiêu?,What is the current pressure of the ball valve?,measurement,C0167,medium,"{""action"": ""lắp"", ""concept"": ""C0167"", ""condition"": ""chưa xả áp"", ""direction"": ""ra ngoài"", ""location"": ""trục kỹ thuật"", ""metric"": ""áp suất"", ""number"": 500, ""unit"": ""A""}",True,False,0.82,needs_domain_expert_review,True
OV2_002096,P002096,train,augmented,F46_concrete_rebar_formwork,concrete_rebar_formwork,ASK_MEASUREMENT,Sai số cho phép của thanh cốt thép là bao nhiêu?,What is the allowable tolerance for the rebar?,measurement,C0058,high,"{""action"": ""lắp"", ""concept"": ""C0058"", ""condition"": ""sai vị trí"", ""direction"": ""lên"", ""location"": ""dầm B2"", ""metric"": ""lớp bê tông bảo vệ"", ""number"": 200, ""unit"": ""kg""}",True,False,0.82,needs_domain_expert_review,True
OV2_002099,P002099,train,augmented,F29_safety_general,safety_general,REQUEST_INSPECTION,Anh kiểm tra lối thoát hiểm giúp em.,Please check the emergency exit.,spoken,C0007,critical,"{""action"": ""báo cho giám sát"", ""concept"": ""C0007"", ""condition"": ""bị thiếu"", ""direction"": ""phải"", ""location"": ""điểm tập kết"", ""metric"": ""thông số"", ""number"": 250, ""unit"": ""V""}",True,False,0.78,needs_domain_expert_review,True
OV2_002101,P002101,train,augmented,F45_electrical,electrical,CONFIRM,Đọc lại thông số của dây dẫn điện.,Read back the measurement for the electrical conductor.,measurement,C0111,critical,"{""action"": ""cô lập"", ""concept"": ""C0111"", ""condition"": ""chưa tiếp địa"", ""direction"": ""phải"", ""location"": ""khu vực ẩm ướt"", ""metric"": ""điện áp"", ""number"": 30, ""unit"": ""A""}",True,False,0.82,needs_domain_expert_review,True
OV2_002103,P002103,train,augmented,F06_electrical,electrical,REPORT_PROBLEM,"Dòng điện có vấn đề, qua xem giúp.",There is a problem with the current; please take a look.,colloquial,C0120,high,"{""action"": ""ngắt"", ""concept"": ""C0120"", ""condition"": ""chưa tiếp địa"", ""direction"": ""lên"", ""location"": ""khu máy phát"", ""metric"": ""điện áp"", ""number"": 500, ""unit"": ""deg""}",True,False,0.78,needs_domain_expert_review,True
OV2_002105,P002105,train,augmented,F27_piping_plumbing,piping_plumbing,PROHIBIT_ACTION,Không tháo thử áp.,Do not remove the pressure test.,negation,C0180,critical,"{""action"": ""tháo"", ""concept"": ""C0180"", ""condition"": ""bị nghẹt"", ""direction"": ""phải"", ""location"": ""đoạn ống này"", ""metric"": ""độ dốc"", ""number"": 300, ""unit"": ""A""}",True,False,0.82,needs_domain_expert_review,True
OV2_002107,P002107,train,augmented,F20_concrete_rebar_formwork,concrete_rebar_formwork,GIVE_INSTRUCTION,Đưa chống lại tới khu vực đổ bê tông.,Take the reshore to the concrete pour area.,standard,C0061,critical,"{""action"": ""tháo"", ""concept"": ""C0061"", ""condition"": ""bị hở"", ""direction"": ""xuống"", ""location"": ""khu vực đổ bê tông"", ""metric"": ""cao độ"", ""number"": 50, ""unit"": ""mm""}",True,False,0.82,needs_domain_expert_review,True
OV2_002108,P002108,train,augmented,F47_heavy_equipment,heavy_equipment,REPORT_PROBLEM,Phanh đỗ đang lệch vị trí.,The parking brake is out of position.,quality,C0104,high,"{""action"": ""dừng"", ""concept"": ""C0104"", ""condition"": ""đang quay"", ""direction"": ""lên"", ""location"": ""khu quay máy"", ""metric"": ""thông số"", ""number"": 10, ""unit"": ""mm""}",True,False,0.82,needs_domain_expert_review,True
OV2_002110,P002110,train,augmented,F33_mechanical,mechanical,REQUEST_ACTION,Cho dây đai truyền động về trạng thái an toàn.,Put the drive belt in a safe state.,safety,C0129,medium,"{""action"": ""bôi trơn"", ""concept"": ""C0129"", ""condition"": ""bị lỏng"", ""direction"": ""lên"", ""location"": ""cụm bơm"", ""metric"": ""thông số"", ""number"": 500, ""unit"": ""deg""}",True,False,0.82,needs_domain_expert_review,True
OV2_002112,P002112,train,augmented,F13_lifting_rigging,lifting_rigging,PROHIBIT_ACTION,Không được dùng tải treo khi chưa kiểm tra.,Do not use the suspended load until it has been checked.,safety,C0081,critical,"{""action"": ""dừng"", ""concept"": ""C0081"", ""condition"": ""bị xoắn"", ""direction"": ""phải"", ""location"": ""bên trái tải"", ""metric"": ""góc dây cẩu"", ""number"": 250, ""unit"": ""kg""}",True,False,0.82,needs_domain_expert_review,True
OV2_002113,P002113,train,augmented,F42_survey_measurement,survey_measurement,REQUEST_ACTION,Dọn khu vực quanh đường kính.,Clear the area around the diameter.,housekeeping,C0214,medium,"{""action"": ""đo"", ""concept"": ""C0214"", ""condition"": ""vượt sai số"", ""direction"": ""trái"", ""location"": ""mốc BM1"", ""metric"": ""góc"", ""number"": 50, ""unit"": ""m""}",True,False,0.82,needs_domain_expert_review,True
OV2_002114,P002114,train,augmented,F43_electrical,electrical,WARN_DANGER,Tránh xa điện áp.,Keep clear of the voltage.,warning,C0119,critical,"{""action"": ""cô lập"", ""concept"": ""C0119"", ""condition"": ""bị chập"", ""direction"": ""lên"", ""location"": ""khu vực ẩm ướt"", ""metric"": ""điện áp"", ""number"": 5, ""unit"": ""kg""}",True,False,0.82,needs_domain_expert_review,True
OV2_002118,P002118,train,augmented,F11_excavation,excavation,WARN_DANGER,"Coi chừng, nước đọng trong hố đang sạt.","Watch out, the standing water in excavation is caving in.",warning,C0047,high,"{""action"": ""chống vách"", ""concept"": ""C0047"", ""condition"": ""đang sạt"", ""direction"": ""trái"", ""location"": ""rãnh phía bắc"", ""metric"": ""thông số"", ""number"": 15, ""unit"": ""mm""}",True,False,0.82,needs_domain_expert_review,True
OV2_002119,P002119,train,augmented,F01_excavation,excavation,REQUEST_INSPECTION,anh kiểm tra hộp chống sập trước khi tiếp tục.,please check the trench shield before continuing.,standard,C0042,critical,"{""action"": ""di chuyển đất khỏi"", ""concept"": ""C0042"", ""condition"": ""đang sạt"", ""direction"": ""xuống"", ""location"": ""lối xuống hố"", ""metric"": ""thông số"", ""number"": 250, ""unit"": ""kg""}",True,False,0.82,needs_domain_expert_review,True
OV2_002120,P002120,train,augmented,F17_heavy_equipment,heavy_equipment,ASK_STATUS,Tình trạng khu vực quay máy thế nào?,What is the condition of the equipment swing area?,standard,C0103,critical,"{""action"": ""lùi"", ""concept"": ""C0103"", ""condition"": ""đang quay"", ""direction"": ""vào trong"", ""location"": ""bãi máy"", ""metric"": ""thông số"", ""number"": 30, ""unit"": ""kg""}",True,False,0.82,needs_domain_expert_review,True
OV2_002121,P002121,train,augmented,F20_survey_measurement,survey_measurement,GIVE_INSTRUCTION,Đưa mia thủy chuẩn tới trục A.,Take the leveling staff to grid line A.,standard,C0204,low,"{""action"": ""đo"", ""concept"": ""C0204"", ""condition"": ""sai cao độ"", ""direction"": ""trái"", ""location"": ""trục A"", ""metric"": ""góc"", ""number"": 75, ""unit"": ""cm""}",True,False,0.82,needs_domain_expert_review,True
OV2_002123,P002123,train,augmented,F25_welding_hotwork,welding_hotwork,CONFIRM,Xác nhận khoảng cách là 100 tấn.,Confirm that the distance is 100 tonnes.,numeric,C0158,high,"{""action"": ""che chắn"", ""concept"": ""C0158"", ""condition"": ""chưa được che chắn"", ""direction"": ""xuống"", ""location"": ""gần vật liệu dễ cháy"", ""metric"": ""thông số"", ""number"": 100, ""unit"": ""t""}",True,False,0.82,needs_domain_expert_review,True
